20041117230426	43578	-35.7145	-45.8203	5.31393	-22.3454	-42.7168	-78.8244	220.337	245.016	239.441	246.597	257.935	288.969
20041117224727	43579	-34.1003	-44.5349	7.30373	-20.1815	-36.4717	-71.6878	219.971	244.241	236.958	246.178	256.333	288.994
20041118035438	43580	-33.3094	-42.6914	8.61377	-17.1687	-32.1087	-65.6138	218.119	242.969	237.306	244.354	257.311	288.05
20041117113200	43581	-34.7988	-44.3498	6.48395	-21.0036	-32.3788	-68.1157	222.267	244.465	236.361	245.821	257.36	287.934
20041117192823	43582	-32.9818	-42.6837	7.83827	-19.8938	-33.2672	-64.8546	220.298	244.562	237.437	244.422	256.297	286.652
20041117092947	43583	-33.0286	-42.0338	10.5006	-16.0285	-24.899	-57.5397	219.563	243.001	236.074	243.724	254.444	286.394
20041117034828	43584	-32.6198	-40.5272	14.708	-8.58351	-16.6884	-47.8837	218.487	243.12	236.844	243.986	253.878	284.633
20041108050832	43585	-26.6496	-37.7531	19.2328	-7.54159	-12.1809	-6.33183	208.336	243.194	227.201	245.285	249.846	217.955
20041116201851	43586	-29.7406	-39.3346	20.0276	-6.27303	-11.3692	-45.1155	220.005	241.956	237.376	244.084	253.999	283.574
20041118002127	43587	-31.1446	-37.0822	20.7847	-1.43568	-6.44269	-37.8663	217.849	242.823	237.874	243.78	253.814	283.435
20041118012344	43588	-28.9725	-34.6967	27.0656	3.29219	2.21565	-28.538	218.439	242.164	234.95	243.159	251.318	281.948
20041118234102	43589	-27.843	-32.4855	35.3371	12.2895	17.474	-7.47969	217.211	240.675	235.087	242.303	250.051	277.812
20041118061829	43590	-26.4661	-31.245	35.9019	13.5118	21.1488	-8.10454	217.135	240.16	234.617	241.549	249.661	280.186
20041118082532	43591	-26.5408	-31.1313	34.5342	14.2201	22.3231	-6.61846	216.662	240.812	235.919	243.347	247.799	279.101
20041118040332	43592	-28.0016	-33.2949	30.5987	7.02043	10.9024	-16.9962	218.448	240.739	235.143	242.068	249.942	281.758
20041118032718	43593	-28.9182	-35.5349	26.2042	1.50328	-0.408927	-29.6159	216.955	240.774	236.299	242.501	252.107	281.653
20041118071941	43594	-29.7517	-35.5283	25.8991	1.79028	-4.37882	-33.0388	218.951	241.422	235.213	243.412	251.407	282.755
20041118074647	43595	-28.1241	-35.8054	23.5732	0.301801	-5.42603	-35.6769	218.553	241.154	236.786	243.569	252.287	282.094
20041118092248	43596	-29.4594	-37.4426	23.9789	-0.915665	-12.7787	-43.1319	217.857	240.661	236.203	242.208	254.15	283.838
20041118002708	43598	-28.1937	-35.3224	25.4273	-0.40058	-15.9656	-47.3026	217.762	241.36	235.175	244.14	255.581	286.193
20041118050738	43599	-28.8157	-35.4248	26.7428	0.978283	-13.2341	-46.748	218.116	241.922	236.502	243.619	254.711	286.292
20041118170346	43600	-42.1073	-47.3126	8.67133	-11.9618	-46.6788	-62.7183	218.059	243.314	237.282	245.898	256.967	289.31
20041118170046	43601	-44.7739	-49.2973	4.59743	-15.5497	-54.8006	-70.4331	219.98	241.113	236.136	246.191	259.592	289.272
20041117132413	43602	-44.4393	-50.0332	3.14651	-15.3309	-55.2127	-71.3868	218.846	240.11	238.538	245.16	258.427	289.491
20041117042649	43603	-43.259	-49.2462	1.98193	-17.6941	-57.0053	-72.485	219.985	242.22	236.531	245.955	255.857	289.726
20041117183406	43604	-45.1732	-51.1954	-1.17239	-22.9478	-64.4883	-80.9684	221.994	243.61	237.255	246.144	259.617	290.916
20041117115321	43608	-44.57	-49.2695	1.89189	-17.8703	-60.3477	-74.6372	219.604	241.622	234.568	244.921	258.553	289.975
20041117060158	43609	-46.7003	-51.8856	-0.30286	-19.9593	-64.4287	-77.8896	219.308	243.214	234.641	245.203	257.423	290.479
20041118042651	43610	-47.5728	-53.7853	-7.75012	-27.0461	-71.1462	-87.5229	219.349	243.572	235.206	245.606	260.071	292.533
20041118034912	43611	-46.6651	-55.0952	-10.0909	-30.0117	-76.3021	-92.4656	221.136	244.933	236.785	245.213	261.254	292.686
20041118032452	43612	-49.2053	-56.2541	-11.9262	-33.4146	-79.8907	-95.8862	221.026	245.14	236.259	246.507	261.501	294.086
20041118074216	43613	-50.6873	-57.9704	-16.3501	-39.3975	-91.1244	-109.671	219.462	245.177	234.438	248.023	262.429	296.706
20041118165340	43614	-50.1448	-60.2833	-19.93	-41.4711	-94.8014	-115.06	222.45	245.68	236.637	248.004	264.08	299.485
20041118201257	43615	-50.5876	-60.5021	-20.4788	-42.6554	-100.066	-118.478	222.311	247.303	238.669	248.712	266.269	297.728
20041118152653	43616	-52.1807	-60.7585	-21.1771	-44.2467	-100.514	-121.115	220.357	247.879	236.783	248.472	265.021	298.801
20041118123720	43617	-52.1735	-59.4672	-18.8852	-41.7129	-98.4291	-116.026	220.947	247.659	236.561	246.163	265.607	296.24
