20041118124235	43708	0.131789	0.704583
20041118061212	43709	0.131957	0.705399
20041118130411	43710	0.132427	0.705151
20041118123649	43718	0.131911	0.708485
20041118135031	43719	0.132374	0.707384
20041118152913	43720	0.132418	0.705518
20041118091117	43721	0.131582	0.70275
20041118165043	43722	0.132163	0.706358
20041118162858	43724	0.132138	0.707547
20041118131544	43725	0.132203	0.708308
20041118225535	43726	0.132278	0.703017
20041118210611	43728	0.132534	0.706557
20041118045017	43729	0.132029	0.709297
20041118162823	43730	0.132177	0.706323
20041118093813	43731	0.131924	0.706447
20041118044356	43732	0.132226	0.705783
20041118220521	43733	0.131926	0.708523
20041118131154	43734	0.132166	0.708949
20041118222654	43735	0.131528	0.709095
20041118224237	43736	0.132432	0.709472
20041118081212	43737	0.131862	0.708245
20041118103821	43738	0.132431	0.708525
20041119014846	43739	0.131893	0.708925
20041118133626	43740	0.132051	0.707423
20041118160551	43741	0.13175	0.696491
20041118032112	43742	0.13199	0.699906
20041118162203	43743	0.131807	0.697053
20041118172809	43744	0.132416	0.695856
20041118120927	43745	0.132621	0.694408
20041118085652	43746	0.132312	0.699417
20041118083349	43747	0.132161	0.696811
20041118192516	43748	0.132581	0.697722
20041118164647	43749	0.132476	0.699561
20041118174412	43750	0.132078	0.693152
20041118164541	43751	0.132255	0.697165
20041118182123	43752	0.132392	0.69485
20041118183524	43753	0.132282	0.697896
20041118175516	43754	0.132275	0.696059
20041118122300	43755	0.132448	0.696092
20041118175352	43756	0.132131	0.696208
20041118191018	43757	0.132225	0.694112
20041118181412	43758	0.131771	0.695545
20041118173010	43759	0.132409	0.6995
20041118113818	43760	0.131944	0.697197
20041118171039	43761	0.132598	0.698714
20041118164800	43762	0.131952	0.693024
20041118234717	43763	0.132484	0.698282
20041119014536	43764	0.132124	0.700639
20041118111705	43765	0.132029	0.697285
20041118175838	43766	0.132279	0.700242
20041118082407	43767	0.131579	0.693456
20041118211756	43769	0.132294	0.699303
20041119010232	43770	0.132505	0.696851
20041118181112	43771	0.132189	0.697189
20041118233636	43772	0.131902	0.697118
20041118165854	43773	0.132195	0.700882
20041119021620	43776	0.131792	0.699279
20041118195538	43777	0.131645	0.706837
20041118173526	43778	0.131066	0.900104
20041118205435	43782	0.130891	0.691279
20041118230738	43783	0.131083	0.696398
20041118223252	43784	0.13147	0.697199
20041118134314	43785	0.131198	0.692387
20041118075528	43786	0.131419	0.693814
20041118155716	43787	0.130791	0.695993
20041118171855	43788	0.1311	0.693242
20041118214407	43789	0.130937	0.694364
20041119022754	43790	0.131205	0.689904
20041118231549	43791	0.130771	0.694698
20041118185105	43792	0.130779	0.693718
20041119011533	43793	0.130702	0.69044
20041118165543	43795	0.130771	0.698063
20041118184106	43796	0.13087	0.695453
20041118234526	43797	0.130861	0.693908
20041118215359	43798	0.13101	0.701325
20041118211213	43799	0.130626	0.697708
20041118235843	43800	0.130678	0.692449
20041119043107	43801	0.130883	0.697476
20041119020505	43802	0.130551	0.691893
20041118165547	43803	0.130651	0.691939
20041118211033	43807	0.130488	0.697175
20041118193445	43808	0.130368	0.695057
20041118172620	43809	0.131007	0.689802
20041118215659	43810	0.13048	0.695298
20041118191711	43812	0.130891	0.692981
20041119061529	43813	0.130681	0.693924
20041119055042	43814	0.130927	0.695424
20041118131720	43815	0.130636	0.696638
20041119020857	43816	0.130858	0.691815
20041119045236	43817	0.13036	0.694785
20041119065414	43818	0.131102	0.696554
20041119074016	43819	0.130657	0.691965
20041119072133	43820	0.130226	0.695434
20041118185052	43821	0.131051	0.69397
20041119012824	43822	0.130401	0.693413
20041119012852	43823	0.13025	0.692704
20041118220504	43824	0.130481	0.692062
20041118203827	43827	0.130298	0.696395
20041119065537	43832	0.130529	0.693105
20041118154343	43833	0.130923	0.693907
