20041118071941	43594	0.01976	0.013703	0.940036	0.011582	1.11424	0.008328	1.19093	0.006657
20041118074647	43595	0.019812	0.013793	0.940048	0.011499	1.11315	0.007129	1.19144	0.007429
20041118092248	43596	0.019724	0.013542	0.940124	0.011629	1.11373	0.00851	1.19068	0.008542
20041118002708	43598	0.019652	0.013783	0.939707	0.011687	1.11374	0.007705	1.18983	0.007332
20041118050738	43599	0.019407	0.0138	0.939418	0.011875	1.11343	0.008348	1.19002	0.00777
20041118170346	43600	0.019801	0.01364	0.940104	0.011713	1.11415	0.008014	1.19003	0.007449
20041118170046	43601	0.019637	0.013768	0.940066	0.011765	1.11416	0.008862	1.19079	0.008061
20041117132413	43602	0.01976	0.013711	0.940013	0.011636	1.11425	0.0078	1.19028	-0.00759
20041117042649	43603	0.0195	0.013998	0.939917	0.011831	1.11345	0.009049	1.18979	0.007598
20041117183406	43604	0.019483	0.013529	0.939514	0.011586	1.11287	0.008392	1.18967	0.007372
20041117115321	43608	0.021901	0.014522	0.945201	0.012083	1.11819	0.008388	1.19501	0.008077
20041117060158	43609	0.019791	0.01375	0.940174	0.01176	1.11394	0.007583	1.1908	0.007239
20041118042651	43610	0.019751	0.013825	0.940227	0.011875	1.11357	0.007773	1.19138	0.006873
20041118034912	43611	0.01961	0.013946	0.940087	0.01166	1.11416	0.007221	1.19091	0.00666
20041118032452	43612	0.019675	0.013834	0.940079	0.011904	1.11417	0.008418	1.19059	0.007276
20041118074216	43613	0.019674	0.013943	0.940107	0.011846	1.11391	0.008029	1.18974	0.007772
20041118165340	43614	0.019814	0.013632	0.940118	0.011768	1.11393	0.008101	1.19111	0.007124
20041118201257	43615	0.019945	0.013614	0.940118	0.011608	1.11488	0.008527	1.19078	0.00716
20041118152653	43616	0.019789	0.013596	0.940054	0.011667	1.11458	0.008053	1.19084	0.007245
20041118123720	43617	0.01978	0.013703	0.940117	0.011565	1.11416	0.008168	1.19128	0.007026
20041117223043	43618	0.019883	0.013725	0.940166	0.011685	1.11398	0.007081	1.19091	0.006967
20041118205540	43619	0.019716	0.013664	0.940031	0.011769	1.11348	0.007793	1.19092	0.006916
20041118140016	43620	0.019725	0.013706	0.939957	0.011661	1.11457	0.006506	1.19018	0.007059
20041117210239	43621	0.019874	0.013476	0.940027	0.011655	1.11428	0.007607	1.19084	0.006625
